Date and time of start of the trip,Coordinate of start of the trip,Coordinate of end of the trip,Length of the trip,Weather,Time in a day,Day of the week,Demand,Cost,start_lat,start_lon,end_lat,end_lon
2024-11-04 20:23:57,"(59.798750, 30.275421)","(59.847384, 30.269610)",6.047675830180139,sunny,evening,Saturday,-0.1951094172139463,563.353085442542,59.79875049063701,30.275421394393724,59.84738366999928,30.26961016222181
2024-11-14 23:15:38,"(59.854709, 30.260665)","(59.928633, 30.339807)",11.379813440749013,sunny,evening,Tuesday,-0.1612148090002069,662.486136943905,59.8547094387316,30.26066484813924,59.92863269241393,30.33980676731168
2024-11-21 17:44:18,"(59.844515, 30.253983)","(59.968446, 30.314180)",14.92107914748853,rain,afternoon,Tuesday,-0.1051772490085766,821.2975225659933,59.84451548599954,30.253983264979205,59.96844632511175,30.314179999120853
2024-11-17 04:10:45,"(60.005732, 30.375469)","(59.798023, 30.236750)",27.357928043610016,sunny,night,Friday,-0.0746516743144496,1258.4630967748797,60.00573213044742,30.37546925026028,59.79802305600848,30.23675007482053
2024-11-10 20:56:14,"(60.018721, 30.378710)","(59.942667, 30.312846)",9.682693331230295,rain,evening,Friday,-0.7700369926646905,825.4799082596662,60.01872078756855,30.37870950394388,59.94266721429024,30.312845855177045
2024-11-13 16:37:09,"(59.797280, 30.271184)","(59.938678, 30.312729)",16.177524927171604,rain,afternoon,Monday,-0.0986323952498025,875.2377818237369,59.79728007134227,30.27118376917471,59.9386780015294,30.3127293121822
2024-11-01 16:40:11,"(59.949527, 30.299284)","(59.937980, 30.306828)",1.600613645592931,cloudy,afternoon,Wednesday,-0.1091548260048125,367.6965638032191,59.94952664959664,30.299283549234573,59.93798045807463,30.306827530838056
2024-11-10 04:11:24,"(60.006988, 30.384112)","(59.931748, 30.319467)",10.78120519829016,snow,night,Friday,-0.0722905722910483,696.114407164438,60.00698775421287,30.38411174876441,59.93174758743464,30.31946734268509
2024-11-15 22:50:55,"(59.795193, 30.242251)","(59.935532, 30.312273)",18.870992145669668,rain,evening,Wednesday,-0.4088373065428365,1059.3233480525516,59.795192757571925,30.242250954843644,59.935531789632826,30.312272529556264
2024-11-22 21:11:08,"(59.996811, 30.402575)","(60.004313, 30.387285)",1.265677000454944,cloudy,evening,Wednesday,-0.1569366098970686,338.4764895854905,59.996811163382105,30.40257455655634,60.00431320905755,30.38728495485508
2024-11-25 16:50:04,"(59.935118, 30.307652)","(59.940277, 30.367917)",3.4521413551063427,sunny,afternoon,Saturday,-0.0949171658301357,422.7602122088186,59.93511822339864,30.307651725437424,59.940277368504994,30.367917234218552
2024-11-31 05:27:40,"(59.971142, 30.301139)","(59.962913, 30.305418)",1.1140272244201508,cloudy,night,Friday,-0.0625734044673121,341.2060591590865,59.97114245990619,30.3011394220776,59.9629129125702,30.305418224355613
2024-11-07 17:55:38,"(59.935522, 30.304705)","(59.940812, 30.367943)",3.696412582951046,cloudy,afternoon,Tuesday,-0.088344248887332,425.43909863555575,59.935521517213424,30.304704557553496,59.94081225006247,30.36794261899953
2024-11-19 10:10:20,"(59.846943, 30.267906)","(59.934225, 30.370099)",12.28656259921439,cloudy,morning,Sunday,-0.0845476025964735,747.1120538046499,59.84694276885208,30.26790566296832,59.93422488474882,30.37009855705962
2024-11-14 03:09:07,"(60.012788, 30.377978)","(60.025101, 30.382909)",1.5363108363958815,cloudy,night,Tuesday,-0.0766615302372096,380.39004410214136,60.012787573664696,30.3779778586054,60.02510106390352,30.3829088248144
2024-11-21 13:22:25,"(60.001479, 30.371530)","(59.930860, 30.301990)",10.729657163999152,sunny,afternoon,Tuesday,-0.0791081453480398,698.3026738454214,60.00147918345843,30.37152997320237,59.930859923550464,30.301990420719623
2024-11-31 02:20:26,"(59.800867, 30.271535)","(59.935790, 30.316765)",16.515936602398998,rain,night,Friday,-0.0804409372458822,916.3081729604928,59.80086748799565,30.27153506664625,59.93578996791569,30.31676478905573
2024-11-19 09:00:35,"(59.797369, 30.246837)","(59.846736, 30.263068)",5.707342238418764,rain,morning,Sunday,-0.2428229870572621,548.0233951387909,59.79736879787525,30.24683657729235,59.8467362731259,30.263067807191806
2024-11-10 04:50:11,"(59.801892, 30.254849)","(59.926038, 30.324523)",14.63615161858298,sunny,night,Friday,-0.0790881241663025,819.3192160769603,59.80189199257487,30.254848800569388,59.926037750031256,30.3245234893018
2024-11-28 22:22:21,"(60.014004, 30.372681)","(59.923599, 30.371021)",11.245993203718616,sunny,evening,Tuesday,-0.1554602527001439,731.2173235608507,60.01400432466428,30.37268123136935,59.92359918254443,30.37102144479452
2024-11-01 20:04:50,"(59.969647, 30.318693)","(59.957629, 30.320154)",1.4552647839111643,sunny,evening,Wednesday,-0.1355665204614616,366.2498698958013,59.96964666501747,30.31869302023057,59.95762948243726,30.32015378441573
2024-11-07 07:47:42,"(59.795574, 30.262860)","(59.802705, 30.251717)",1.2434366737025735,cloudy,morning,Tuesday,-0.0915829664513113,342.84534006094594,59.79557416312868,30.26286005924032,59.80270463754802,30.25171702074397
2024-11-14 20:15:40,"(59.971438, 30.309860)","(59.938557, 30.354889)",5.5137021993365565,rain,evening,Tuesday,-0.446719100654217,566.2803642085469,59.97143825015887,30.309859739987377,59.9385571201599,30.35488914187776
2024-11-12 05:16:57,"(59.930470, 30.361005)","(59.935038, 30.351142)",0.8103865684276099,cloudy,night,Sunday,-0.1380669218802966,320.0,59.93046973863571,30.36100450557364,59.93503793457814,30.35114160627148
2024-11-04 16:55:13,"(59.920775, 30.365539)","(59.848967, 30.273774)",11.486188347333542,sunny,afternoon,Saturday,-0.1287230527692874,709.5343175502826,59.92077479070211,30.365538906459648,59.84896733854095,30.27377387533484
2024-11-15 05:46:28,"(59.978943, 30.304476)","(59.850572, 30.269241)",15.465442036406769,rain,night,Wednesday,-0.0745156543166043,807.8824572320524,59.978942899910585,30.304475831363337,59.85057199058621,30.26924065866008
2024-11-28 11:44:59,"(59.801061, 30.257485)","(59.961017, 30.308985)",18.615280903371875,cloudy,morning,Tuesday,-0.0936891215800532,893.4413158371054,59.80106086804642,30.25748541315017,59.9610170633584,30.308985198375574
2024-11-09 05:25:39,"(59.790305, 30.253499)","(59.933497, 30.359186)",20.766280697086525,sunny,night,Thursday,-0.0561644349573064,1049.0194963962233,59.790304644702296,30.25349892339261,59.93349652368297,30.35918601036889
2024-11-06 18:23:49,"(59.933705, 30.310104)","(60.016541, 30.409996)",11.609534706316593,sunny,evening,Monday,-0.157197925112725,710.6494518141415,59.933704680251566,30.310104196416063,60.01654050721925,30.40999558634141
2024-11-03 22:14:27,"(59.849258, 30.252567)","(59.981563, 30.315226)",17.385177557923274,cloudy,evening,Friday,-0.1733665624031696,941.5537535847463,59.84925776555763,30.252566616644707,59.98156253517343,30.315225949848305
2024-11-06 01:23:18,"(59.931223, 30.356156)","(59.948058, 30.298618)",3.952937843514906,cloudy,night,Monday,-0.0643584828773918,415.401921824871,59.931222526916,30.356156019829776,59.948057554909454,30.298617528336155
2024-11-02 06:20:33,"(59.971945, 30.286752)","(59.797126, 30.270088)",,rain,morning,Thursday,-0.079474922191826,1007.6269667349576,59.97194515705956,30.2867521376222,59.7971257420114,30.2700884518296
2024-11-13 22:48:08,"(59.801229, 30.262153)","(59.800968, 30.255183)",0.5,sunny,evening,Monday,-0.1718587817805257,320.0,59.80122899096502,30.26215268969692,59.8009681248869,30.25518296227853
2024-11-16 21:24:44,"(59.807782, 30.259278)","(59.974586, 30.303959)",22.141603194196524,sunny,evening,Thursday,-0.1661615831013185,1065.2939685030387,59.80778215825542,30.25927824149207,59.97458641898767,30.303959091262467
2024-11-03 04:22:38,"(59.813285, 30.249143)","(60.008601, 30.383536)",26.710815648603592,snow,night,Friday,-0.0833892456082796,1243.790200501311,59.81328453053082,30.24914296040961,60.00860141436027,30.38353646330606
2024-11-17 02:41:41,"(59.969576, 30.300435)","(59.962063, 30.320160)",1.5372161438385612,sunny,night,Friday,-0.0801009179640507,359.6611221800172,59.96957581053667,30.300434846941293,59.96206256759902,30.32015993890625
2024-11-11 04:30:58,"(59.961785, 30.306124)","(59.967778, 30.299358)",0.7676859010836434,sunny,night,Saturday,-0.1370615201336969,330.8748608776323,59.96178513072051,30.30612408074824,59.96777806206196,30.29935830242795
2024-11-21 03:10:56,"(59.973980, 30.311885)","(59.797090, 30.273955)",20.52334766454958,cloudy,night,Tuesday,-0.0706295320941634,1029.8020099253238,59.97398005497613,30.31188501717736,59.79708999010124,30.27395450492446
2024-11-27 20:57:45,"(59.928094, 30.362352)","(59.931212, 30.356737)",0.5008795733479166,snow,evening,Monday,-0.3477355639987861,395.2766031887531,59.9280944210947,30.362352002423226,59.931212455792505,30.35673724041218
2024-11-04 04:15:05,"(59.928128, 30.356617)","(60.006818, 30.383577)",10.591558928076989,sunny,night,Saturday,-0.1769688752524384,714.7342007034118,59.9281277891611,30.356616709302006,60.0068181126596,30.383576622322224
2024-11-27 13:02:28,"(59.802257, 30.265974)","(59.966877, 30.308194)",21.678930427361912,cloudy,afternoon,Monday,-0.09930546359186,1079.4428978756373,59.8022573750124,30.26597404941569,59.96687713547246,30.308194002638427
2024-11-21 02:54:21,"(59.932574, 30.374010)","(59.936263, 30.316241)",3.608149121290223,cloudy,night,Tuesday,-0.0696123877021367,391.74063321024727,59.93257441535376,30.374010343309777,59.93626314343273,30.316240692024014
2024-11-28 06:14:30,"(59.946280, 30.328943)","(59.977442, 30.288209)",4.417778584231883,snow,morning,Tuesday,-0.1306819565315613,463.8882076564473,59.94628001218432,30.32894273363653,59.97744190196574,30.28820922124892
2024-11-23 10:26:58,"(59.970862, 30.308437)","(59.921762, 30.360896)",6.988581636839109,sunny,morning,Thursday,-0.0712585231247436,571.4481620561279,59.9708621016804,30.308437422262266,59.92176152548466,30.36089639687666
2024-11-14 22:02:28,"(59.924595, 30.306638)","(59.974331, 30.316132)",6.628042253096554,sunny,evening,Tuesday,-0.1763431888147294,601.3659947240525,59.92459494991237,30.306638282237387,59.974331452021815,30.31613227109376
2024-11-04 07:35:51,"(59.967713, 30.306689)","(59.969854, 30.314487)",0.6183720161714349,sunny,morning,Saturday,-0.083497215174105,352.8254602747521,59.96771290414465,30.30668947312473,59.96985406512424,30.314487342413585
2024-11-22 12:35:36,"(59.939120, 30.367404)","(59.796337, 30.257857)",20.2596581007485,cloudy,afternoon,Wednesday,-0.0954139818979799,1039.965398492052,59.939120410239056,30.367404028807595,59.7963372529684,30.2578574374117
2024-11-09 19:10:27,"(59.797558, 30.264584)","(59.928402, 30.308837)",17.4126918256653,sunny,evening,Thursday,-0.1450450872664345,968.3289442830792,59.79755751638138,30.26458447189697,59.92840152470368,30.308837244286728
2024-11-08 17:36:06,"(59.787741, 30.264251)","(59.787686, 30.282295)",1.2072789569509097,cloudy,afternoon,Wednesday,-0.1107170432237658,358.3712734119728,59.78774109888779,30.26425080789472,59.78768608673,30.2822945005264
2024-11-08 13:13:50,"(59.921422, 30.356291)","(59.924014, 30.363246)",0.5043064715956929,sunny,afternoon,Wednesday,-0.075006054776034,320.0,59.92142238372052,30.356291406217554,59.92401446749543,30.3632460310076
2024-11-01 21:56:17,"(59.961224, 30.300786)","(59.928633, 30.371959)",5.918988446962545,cloudy,evening,Wednesday,-0.1782449234352252,508.93363204589457,59.96122381758138,30.30078578674758,59.92863349567983,30.371958833696905
2024-11-18 23:06:00,"(59.969996, 30.308779)","(59.926284, 30.352645)",6.652185022893423,cloudy,evening,Saturday,-0.1769748013151675,538.4630500494358,59.96999619692827,30.3087791609035,59.92628443250938,30.352644672040203
2024-11-30 00:51:13,"(59.930840, 30.369551)","(59.942113, 30.304698)",4.584725947867066,cloudy,night,Thursday,-0.0689777398371894,446.1356087147304,59.9308398862369,30.36955149617217,59.94211305672851,30.304697972027725
2024-11-08 14:51:00,"(60.015795, 30.382916)","(60.008897, 30.387289)",1.005285211726362,rain,afternoon,Wednesday,-0.1110265361494945,347.3994971244838,60.01579456816846,30.382916128054624,60.0088971482967,30.38728911402761
2024-11-04 10:20:25,"(59.944158, 30.315169)","(59.799324, 30.263477)",19.90745101222605,cloudy,morning,Saturday,-0.0883072115525155,994.0353897495056,59.94415750174373,30.315169288030248,59.79932403809362,30.263477357132444
2024-11-16 07:50:40,"(59.859781, 30.245253)","(59.959802, 30.326867)",13.01375090654445,cloudy,morning,Thursday,-0.075586241496708,765.9301867415287,59.85978080111769,30.245253307996933,59.95980242378506,30.32686693150135
2024-11-09 13:25:25,"(59.937656, 30.308319)","(60.014831, 30.381383)",11.119606065369329,rain,afternoon,Thursday,-0.1128246537901924,715.3493212175792,59.93765648674444,30.30831936914518,60.01483111955491,30.38138258889528
2024-11-25 02:35:13,"(59.930277, 30.330149)","(59.845212, 30.258198)",10.420599484834073,sunny,night,Saturday,-0.1545929921054662,687.7235729067033,59.930277180402925,30.330148854836864,59.84521199792656,30.25819813667044
2024-11-09 05:18:14,"(60.005426, 30.385832)","(59.799576, 30.280845)",29.259695719055003,sunny,night,Thursday,-0.0719095052677843,1318.957318396935,60.00542648061603,30.385832459408643,59.79957611113833,30.28084522653788
2024-11-14 20:18:16,"(59.859687, 30.271452)","(59.807956, 30.270608)",7.119092788320847,cloudy,evening,Tuesday,-0.1478619637805936,556.6821533513122,59.85968699675937,30.271452485349904,59.80795635508666,30.27060791071287
2024-11-18 15:27:42,"(59.943235, 30.319037)","(59.860178, 30.263104)",12.098770458066182,sunny,afternoon,Saturday,-0.1319783344530359,743.423833879754,59.943235157299824,30.31903699906746,59.86017840194647,30.26310397598383
2024-11-12 13:48:51,"(59.924338, 30.365124)","(59.936064, 30.359377)",1.5112600656029125,sunny,afternoon,Sunday,-0.1391159417685535,396.5961287996269,59.92433782839226,30.365123978228148,59.93606417548629,30.35937696918386
2024-11-11 18:38:39,"(59.925547, 30.363338)","(59.926670, 30.372087)",0.5284714917351512,sunny,evening,Saturday,-0.1933744771218923,382.30571975216776,59.92554671964191,30.36333752913589,59.92666974935257,30.37208725407316
2024-11-30 15:20:57,"(59.804151, 30.240174)","(59.973692, 30.304372)",21.804242418793173,cloudy,afternoon,Thursday,-0.1114309193461773,1085.0466038227637,59.80415128168658,30.240174147884662,59.97369197784202,30.30437213444325
2024-11-29 17:46:26,"(59.933781, 30.309989)","(59.931184, 30.359481)",3.389501897096603,snow,afternoon,Wednesday,-0.0810556188566393,460.4761585815876,59.93378121128701,30.30998864475719,59.93118388558059,30.35948091283307
2024-11-13 11:23:24,"(59.940986, 30.356419)","(59.931917, 30.354160)",1.1779218757940468,snow,morning,Monday,-0.1330684325181756,369.2539416691751,59.94098576654209,30.356419049936765,59.93191660442624,30.354160263126342
2024-11-31 12:41:07,"(59.856940, 30.263292)","(59.925837, 30.367087)",11.282989522592931,sunny,afternoon,Friday,-0.0955202856468665,714.3317715592474,59.85694019206929,30.26329153819785,59.92583716035693,30.36708728037447
2024-11-31 16:25:40,"(59.799986, 30.271600)","(59.934784, 30.338462)",17.664484576199637,rain,afternoon,Friday,-0.1252528130298072,935.2816890547668,59.799986257215366,30.27160033270069,59.93478414800042,30.33846206142965
2024-11-14 10:56:18,"(59.844820, 30.270351)","(59.941771, 30.366628)",13.55881561811345,snow,morning,Tuesday,-0.1178556577829639,807.5675467471331,59.844820232266734,30.2703512637172,59.94177131142507,30.366628335863645
2024-11-15 11:21:42,"(59.845245, 30.253192)","(59.973220, 30.291877)",16.66080172437609,sunny,morning,Wednesday,-0.0669614381514631,884.1740986658413,59.84524522599359,30.25319242072605,59.97322016194297,30.29187672122146
2024-11-03 19:04:34,"(59.923896, 30.350718)","(59.959798, 30.301318)",6.02068159979518,cloudy,evening,Friday,-0.1731610771837759,525.5130362717891,59.92389574712759,30.35071779738113,59.959798345568416,30.30131812216115
2024-11-06 18:12:22,"(59.855040, 30.279988)","(59.860064, 30.275539)",0.7160185951825164,sunny,evening,Monday,-0.1361842708937993,350.1958303991347,59.85504048251746,30.27998821273772,59.86006434101533,30.275538681677467
2024-11-28 04:12:41,"(59.940996, 30.293969)","(59.846954, 30.264432)",13.077896524233203,cloudy,night,Tuesday,-0.0766939026384733,764.1573692088859,59.94099553968419,30.2939689485166,59.84695399941041,30.26443228706653
2024-11-28 08:18:49,"(59.845831, 30.274120)","(60.014833, 30.391903)",23.21094489832865,rain,morning,Tuesday,-0.1008182147156817,1140.5708106153097,59.84583092050243,30.27412019080264,60.01483287013296,30.39190328406205
2024-11-07 20:18:16,"(59.929955, 30.359698)","(59.933091, 30.369688)",0.788964789280467,rain,evening,Tuesday,-0.3684076886101061,436.8205474528676,59.92995538918197,30.359697708834453,59.93309132417621,30.369688338958
2024-11-16 15:30:07,"(59.973791, 30.314570)","(60.001656, 30.389917)",5.709517298895336,snow,afternoon,Thursday,-0.1119443019674736,519.769392800698,59.97379149479944,30.31457034137989,60.00165604910947,30.38991727301569
2024-11-09 12:51:46,"(59.943098, 30.304270)","(59.932524, 30.360864)",3.879592910737004,snow,afternoon,Thursday,-0.1064766210893267,447.3250804709821,59.94309804761095,30.304270034885068,59.93252446961939,30.360863821421525
2024-11-14 13:00:49,"(59.939820, 30.314742)","(59.969548, 30.298652)",3.616002632440144,rain,afternoon,Tuesday,-0.1097644668106768,411.9190948794856,59.93982011744932,30.31474212590447,59.96954810419167,30.298652302264053
2024-11-26 17:13:32,"(59.799594, 30.280185)","(59.802941, 30.269168)",0.7858658248912287,sunny,afternoon,Sunday,-0.1294901108165073,330.1059263952398,59.799594243586526,30.280185029765416,59.80294135605745,30.26916844779862
2024-11-22 14:25:23,"(59.942568, 30.319436)","(59.938841, 30.322166)",0.5010219883645978,cloudy,afternoon,Wednesday,-0.0982760981003985,364.814059381456,59.94256799815009,30.3194362301049,59.93884080420201,30.32216595261366
2024-11-23 00:07:13,"(59.930948, 30.364541)","(59.849346, 30.241044)",12.462003060335263,cloudy,night,Thursday,-0.0657407417439202,735.9739059642798,59.93094799152778,30.364540555133072,59.84934617470818,30.24104446236272
2024-11-20 23:24:16,"(59.923586, 30.348055)","(59.928676, 30.360728)",0.9971737456155408,sunny,evening,Monday,-0.1355982427237046,360.4168248028718,59.92358567698192,30.3480545062941,59.92867608889421,30.360728206538
2024-11-17 22:31:35,"(60.006543, 30.370000)","(59.851032, 30.274352)",22.35545055286416,cloudy,evening,Friday,-0.2088454480799116,1120.1562003444424,60.00654327528117,30.36999957681623,59.85103185740577,30.27435156293851
2024-11-02 22:46:12,"(59.847285, 30.261992)","(60.006706, 30.396886)",20.746169526490945,cloudy,evening,Thursday,-0.1481214650918511,1031.8072049120883,59.8472849572307,30.26199206900113,60.00670561574624,30.396885801429903
2024-11-29 05:08:30,"(59.928521, 30.366480)","(59.937378, 30.314314)",3.177442748587181,sunny,night,Wednesday,-0.0605164371288384,411.35575648001577,59.92852136319342,30.366479554280684,59.937378151002925,30.31431411014759
2024-11-16 20:35:15,"(59.862450, 30.253055)","(60.018444, 30.394494)",21.00252263179477,sunny,evening,Thursday,-0.1645231373194064,1018.319864808723,59.8624502258748,30.25305484423787,60.0184438159592,30.394494079809466
2024-11-12 16:50:48,"(59.930723, 30.371764)","(60.001207, 30.386552)",8.166779783837194,snow,afternoon,Sunday,-0.2083410042722969,632.7052735873144,59.9307231243361,30.37176397750748,60.00120668198917,30.386552339762567
2024-11-21 21:41:59,"(59.857134, 30.280544)","(59.946775, 30.295234)",12.39774807957698,cloudy,evening,Tuesday,-0.1650534440724937,783.3192753360839,59.85713407328253,30.280544255526884,59.946775054747214,30.295233828428763
2024-11-25 06:32:59,"(59.964498, 30.295024)","(59.945374, 30.320522)",3.195700164310291,rain,morning,Saturday,-0.1853591268227942,433.91358918989806,59.96449754834032,30.295023984200736,59.9453738435735,30.32052235328958
2024-11-01 00:05:34,"(59.931133, 30.308048)","(59.950133, 30.332369)",2.5994708845543286,sunny,night,Wednesday,-0.0637561290920272,400.15221714583015,59.93113285313756,30.30804765090328,59.950132866713865,30.33236936328963
2024-11-10 07:02:12,"(59.968243, 30.319747)","(60.008797, 30.374857)",6.248944245077742,sunny,morning,Friday,-0.0797761532588697,510.40849354130665,59.968243020536754,30.319746852926382,60.0087974746017,30.374857198357297
2024-11-26 12:54:41,"(59.968676, 30.315944)","(59.940583, 30.325212)",3.6757047688437248,cloudy,afternoon,Sunday,-0.1234697113054479,457.529475128644,59.96867649342713,30.315943829176824,59.94058338774122,30.325211766528124
2024-11-07 19:22:25,"(59.925570, 30.364897)","(59.935668, 30.289478)",5.288731646627587,cloudy,evening,Tuesday,-0.1550890543344114,531.4620314254456,59.92556970325632,30.36489735048818,59.935668087408935,30.289477622467327
2024-11-29 15:44:10,"(59.805037, 30.273911)","(59.933982, 30.359623)",16.201263993330475,snow,afternoon,Wednesday,-0.1027668644393981,838.4631812067354,59.8050371609399,30.273910813624244,59.93398248581556,30.359623308419337
2024-11-15 14:29:45,"(59.834505, 30.249867)","(60.002261, 30.370283)",21.38316329050032,rain,afternoon,Wednesday,-0.0990890976654917,1026.804653797677,59.83450502263842,30.24986739638292,60.002261319158094,30.37028270042516
2024-11-07 23:03:16,"(59.996348, 30.389077)","(59.950641, 30.331526)",6.645425201282071,rain,evening,Tuesday,-0.4171145262241021,616.1185898808707,59.99634837795373,30.389077104258195,59.9506409106753,30.331526235693875
2024-11-03 22:21:46,"(59.940834, 30.312645)","(59.981165, 30.319311)",5.323521127766841,cloudy,evening,Friday,-0.1698173230657883,500.41797661714224,59.94083442326245,30.31264460121724,59.981164706303296,30.31931098426389
2024-11-07 11:32:02,"(59.969907, 30.308115)","(59.798817, 30.264134)",23.798422070801635,cloudy,morning,Tuesday,-0.0684097352470292,1090.1701855473846,59.96990694597286,30.30811495562152,59.79881729903671,30.26413378531658
2024-11-25 16:34:50,"(60.010000, 30.382353)","(59.923546, 30.368104)",9.846515448246004,rain,afternoon,Saturday,-0.3040995131976102,702.6501090205875,60.010000471296216,30.38235275121278,59.92354589287128,30.36810389106023
2024-11-17 16:30:11,"(59.798557, 30.269830)","(59.935283, 30.314040)",18.647084127806973,rain,afternoon,Friday,-0.1101864635980862,966.6795918671676,59.798557187298016,30.269829767371384,59.93528346259563,30.314039565789777
2024-11-28 23:49:57,"(59.940504, 30.312599)","(59.926685, 30.363178)",3.5224760878973687,cloudy,evening,Tuesday,-0.14327540493804,445.52455714253887,59.94050384418417,30.312598525084468,59.926685043143415,30.363177859253987
2024-11-25 00:55:25,"(59.939553, 30.300340)","(60.001124, 30.396070)",9.813842001244476,rain,night,Saturday,-0.7870606786175882,811.531641310136,59.939553341501046,30.30034014534066,60.00112420088575,30.39607038444817
2024-11-18 07:51:48,"(59.924606, 30.327329)","(59.936409, 30.318085)",1.5638243471647246,cloudy,morning,Saturday,-0.0947813980335553,346.7441086695371,59.9246064064692,30.32732941142298,59.93640910052248,30.31808536143096
2024-11-08 08:43:05,"(59.965429, 30.307820)","(59.842546, 30.260457)",14.910695750911238,rain,morning,Wednesday,-0.0826722436354107,820.6331285620728,59.96542930131693,30.307820236533697,59.8425464327924,30.260457054416964
2024-11-17 10:57:06,"(59.858936, 30.264379)","(59.943130, 30.311145)",9.7883056473323,cloudy,morning,Friday,-0.0833410826786854,642.7795497453245,59.85893579947051,30.264379305711305,59.94313005014856,30.31114482672099
2024-11-28 20:47:10,"(59.966178, 30.312737)","(59.855857, 30.252627)",14.079021093046558,cloudy,evening,Tuesday,-0.1805826628207062,818.2689973955466,59.966178150777566,30.312737470565697,59.85585742114838,30.25262708519917
2024-11-28 11:38:12,"(59.939745, 30.321908)","(59.948627, 30.321965)",1.1838743426258056,sunny,morning,Tuesday,-0.0749280489706296,377.18103436444665,59.93974460388944,30.32190843340262,59.9486265446344,30.321965235422763
2024-11-04 15:38:55,"(59.970361, 30.288735)","(59.936874, 30.308766)",4.608904665515632,sunny,afternoon,Saturday,-0.1101491115190401,477.4085250016101,59.970361014835696,30.288734854481014,59.936873579204274,30.308765635673208
2024-11-27 03:36:34,"(59.929891, 30.334943)","(59.932151, 30.321511)",0.9471297815172762,snow,night,Monday,-0.063450388407719,332.225596262934,59.92989068555785,30.33494281540313,59.93215093720456,30.321510672674577
2024-11-30 06:24:03,"(59.964530, 30.314717)","(59.967176, 30.297326)",1.1703351481078332,sunny,morning,Thursday,-0.0815809330003971,348.5008803497657,59.96453000055386,30.31471658306922,59.96717618689988,30.2973255713948
2024-11-17 01:54:32,"(59.949093, 30.299258)","(59.934627, 30.317573)",1.9698570468281225,cloudy,night,Friday,-0.077779371271818,355.6170467402947,59.94909339951324,30.299257714861003,59.93462651876591,30.31757262517678
2024-11-03 19:29:35,"(59.969376, 30.315177)","(59.934899, 30.361384)",4.748625866353295,cloudy,evening,Friday,-0.1561305232974431,486.015649105426,59.96937555219717,30.315177140470315,59.934898572682464,30.3613844175875
2024-11-07 09:38:59,"(59.868441, 30.279483)","(60.005344, 30.396052)",19.76160020847285,sunny,morning,Tuesday,-0.0716406621862924,1011.60176797805,59.86844107995755,30.279482909465973,60.00534395736712,30.39605231657349
2024-11-31 01:28:47,"(59.794559, 30.263412)","(59.943523, 30.316738)",19.47959765689804,rain,night,Friday,-0.0798508416722708,985.7793030778254,59.79455892563104,30.26341165531829,59.94352250951852,30.316737744335843
2024-11-09 23:12:49,"(59.857340, 30.250485)","(59.974016, 30.305816)",16.093908502422572,rain,evening,Thursday,-0.3404776715119872,954.8801269936082,59.85734041756846,30.250484505091578,59.97401580096686,30.30581601394204
2024-11-10 04:03:35,"(59.800810, 30.262717)","(60.003369, 30.392785)",24.87465822166917,cloudy,night,Friday,-0.0763821821810621,1172.27607897782,59.80080987985709,30.2627165800388,60.00336874415149,30.392785028104417
2024-11-30 02:47:14,"(59.932306, 30.356429)","(59.944916, 30.297240)",4.070639909371697,sunny,night,Thursday,-0.0620220691095293,431.2751023144722,59.93230642424604,30.35642925056213,59.94491607704291,30.297240398585764
2024-11-24 11:37:17,"(59.997372, 30.387227)","(59.795192, 30.258561)",28.79895882750303,sunny,morning,Friday,-0.0929999174111455,1318.091105339104,59.99737181732837,30.387226750006786,59.795192354077344,30.25856093303031
2024-11-13 06:47:47,"(59.802220, 30.273840)","(59.923445, 30.363586)",17.58045128924151,sunny,morning,Monday,-0.0666031334917325,888.9445296499639,59.80222042208933,30.27383952542357,59.92344537877218,30.36358607045845
2024-11-25 16:37:19,"(59.791208, 30.280000)","(59.941376, 30.353895)",21.05048279272313,sunny,afternoon,Saturday,-0.1047742957967698,1075.934992062951,59.79120808110511,30.279999748220803,59.94137626610559,30.3538949256557
2024-11-13 04:44:48,"(59.932082, 30.368626)","(59.794693, 30.258556)",17.044989619840997,cloudy,night,Monday,-0.0688898828185391,919.462538718881,59.932082168918825,30.368625844971657,59.79469272320813,30.25855557583564
2024-11-07 21:56:52,"(59.932561, 30.305307)","(59.976407, 30.318056)",4.9340752617730566,sunny,evening,Tuesday,-0.1771216123241521,504.2561761293233,59.932561447865815,30.305307409869894,59.97640663192814,30.31805641707236
2024-11-06 18:56:52,"(59.853973, 30.264098)","(59.798468, 30.278282)",6.740409043310714,sunny,evening,Monday,-0.1449039854947213,536.1721881725002,59.85397347733061,30.26409793219237,59.79846831185093,30.278282105845825
2024-11-22 13:38:14,"(59.966674, 30.306275)","(59.998386, 30.380866)",6.328399695608863,sunny,afternoon,Wednesday,-0.0976107210601344,508.7635425082353,59.966674373197534,30.306275393883773,59.99838637303435,30.38086590913487
2024-11-10 11:13:26,"(59.932697, 30.326851)","(59.805452, 30.249211)",17.69705682866783,sunny,morning,Friday,-0.0773854546499985,982.7534087956236,59.932697037493625,30.326850926045115,59.80545163717696,30.249211106226603
2024-11-17 07:38:17,"(59.946191, 30.337303)","(59.943455, 30.356261)",1.3724693863303616,cloudy,morning,Friday,-0.0796866473271425,355.397926039699,59.94619114701075,30.33730314749644,59.94345505194816,30.35626126345748
