column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,target
1,22.1337352817993,a3,b0,b0,39,q1,15000,6,86,29,0,80.338554502001,1,c1,0,e,4.01479183473485,347311.079989343
1,22.1337352817993,a1,b0,b0,0,q1,80000,8,170,40,0,76.6899040168582,1,c4,0,e,1.72293125052597,512795.332853518
2,16.4901115455292,a3,b0,b0,5,q1,174300,8,167,3,0,56.753995630812,1,c3,0,j,7.04114659710853,532658.975457194
2,38.5198992060866,a1,b6,b6,25.375,q1,29462,6,181,23,0,77.9089976442515,1,c3,0,j,2.60649387902187,563017.815910963
1,9.32308306580765,a1,b0,b0,17,q1,11500,4,175,19,0,46.4380894576392,1,c1,0,b,3.09199265252209,745303.705211487
2,20.7315254450123,a3,b0,b0,10,q1,60889,6,209,15,3,54.1990368310519,1,c8,0,h,3.70078151892551,800398.546423647
1,6.44714919221317,a1,b182,b182,28,q1,10000,6,174,7,1,56.753995630812,1,c0,0,a,2.16097014683766,545113.143840235
2,31.7874914314649,a1,b0,b0,0,q2,40000,7,174,31,2,74.2428802705391,1,c0,0,a,2.64984228846282,529196.988553891
1,10.7630308655539,a3,b0,b0,0,q1,44860,4,170,10,0,81.5490970333725,1,c4,0,e,7.01169164126404,778800.057552114
1,20.7315254450123,a1,b0,b0,3,q1,75000,6,123,22,1,52.9157332566897,1,c0,0,a,1.56773010091324,235058.455111473
1,6.44714919221317,a1,b0,b0,21,q1,20000,7,86,14,2,83.9619011469807,1,c4,0,e,7.3605380293264,283700.487401575
1,19.3234625127531,a1,b0,b0,59.44722222,q1,1,3,105,6,1,51.6284536103333,1,c4,0,e,3.84732039633181,469617.541133781
2,20.7315254450123,a1,b44,b44,5,q1,26777,5,107,9,3,52.9157332566897,1,c0,0,a,7.02881669831296,357106.098285035
2,10.7630308655539,a1,b103,b103,4,q1,37000,5,141,21,3,65.5808236534227,1,c1,0,d,4.30923400473046,399543.582013484
2,24.9205711817533,a1,b0,b0,4,q2,67000,7,160,10,0,55.4784348152481,1,c4,0,c,2.41090257408616,608966.334023837
2,30.4252462333566,a1,b51,b51,5,q1,44800,5,184,11,0,66.8279233004922,1,c1,0,k,6.54102752358549,650696.967836274
2,29.0575203695418,a1,b0,b0,27,q1,46000,6,105,12,3,86.3639075661322,1,c4,0,e,1.18042212464799,276435.801216727
1,22.1337352817993,a1,b0,b0,2,q1,11,7,209.44,9,1,55.4784348152481,1,c8,0,h,6.31898344478189,754771.294822995
2,24.9205711817533,a1,b0,b0,23,q2,36000,7,235,19,0,74.2428802705391,1,c3,1,j,3.50899007157574,1351248.97480097
1,2.24931562809585,a1,b0,b0,26,q1,10000,5,141,7,2,46.4380894576392,1,c3,0,d,6.06860093656102,515555.670752271
2,27.6842218819402,a1,b0,b0,4,q1,1,2,306,41,2,56.753995630812,1,c4,0,k,5.08124714809885,3058920.6428446
1,10.7630308655539,a3,b0,b0,19,q1,8500,4,116,3,0,74.2428802705391,1,c1,0,c,4.98998112211179,351139.188266719
1,12.2008971948739,a1,b0,b0,15,q1,84000,6,238,20,2,73.0148644148498,1,c8,0,h,4.79613644311968,859120.263464771
1,19.3234625127531,a3,b0,b0,26,q1,36000,7,116,33,2,52.9157332566897,1,c4,0,c,4.54952154145476,314138.644446425
1,6.44714919221317,a1,b0,b0,33,q1,13000,3,150,15,0,88.7553963027039,1,c4,0,e,5.73568997662859,654692.96225028
2,24.9205711817533,a1,b0,b0,32,q1,20000,3,123,24,1,58.0257856992892,1,c1,0,b,5.47041348962944,418750.17781752
2,20.7315254450123,a3,b103,b103,2,q1,9603,3,249,14,0,68.071718974069,1,c4,0,e,0.993565484411555,1659469.98918286
2,27.6842218819402,a1,b0,b0,19,q1,48000,5,180,22,0,68.071718974069,1,c4,0,f,3.70470781116512,612190.885942982
1,20.7315254450123,a1,b0,b0,14,q1,26700,6,140,20,1,98.2213308503287,1,c4,0,c,4.39198111878325,392487.260361047
2,29.0575203695418,a1,b0,b0,9,q1,17000,5,173,36,0,76.6899040168582,1,c3,1,j,7.80534572907029,1738884.01655702
1,20.7315254450123,a1,b0,b0,4,q2,50000,5,190,10,3,66.8279233004922,1,c3,0,d,5.61993364411,920694.403252183
1,22.1337352817993,a2,b0,b0,88,q1,10,3,224,11,0,55.4784348152481,1,c4,0,f,5.3092160590401,1542745.01716025
2,0,a3,b0,b0,10,q1,21500,4,105,7,0,30.4252462333566,1,c4,0,e,2.20131280664715,308477.986013744
2,22.1337352817993,a1,b0,b0,8,q1,33400,5,123,37,0,56.753995630812,1,c0,0,b,6.44397299730688,326970.491742601
1,13.6352610861514,a3,b0,b0,50,q1,5,3,123,0,0,43.8170582119494,1,c0,0,a,4.41079258487928,439406.059607541
1,24.9205711817533,a1,b0,b0,12,q1,75000,6,170,7,0,54.1990368310519,1,c4,0,e,2.50205538071805,626957.217907953
1,19.3234625127531,a3,b0,b0,0,q1,34000,6,170,17,1,65.5808236534227,1,c1,0,e,3.22104806319532,665786.239278824
2,27.6842218819402,a1,b0,b0,35.31597222,q1,1,2,90,15,1,74.2428802705391,1,c4,0,e,3.72685176686398,440088.145766953
1,26.3052646195319,a1,b0,b0,0,q2,35965,4,184,28,2,54.1990368310519,1,c4,0,k,3.85314244094742,942379.942258218
2,29.0575203695418,a1,b0,b0,6,q1,62000,7,140,14,2,71.7837868183371,1,c4,0,c,2.97975977430804,261561.39562241
2,33.1443515440171,a1,b0,b0,27,q1,10000,4,306,5,0,63.0765004056888,1,c4,0,k,6.99439777939818,2204708.44374077
1,12.2008971948739,a1,b17,b17,48,q1,32066,4,105,8,0,80.338554502001,1,c4,0,e,4.3053049969836,339008.120323218
2,31.7874914314649,a1,b0,b0,6,q1,50000,4,306,7,4,68.071718974069,1,c4,0,k,1.97959618833447,1989353.20473217
2,29.0575203695418,a1,b18,b18,0,q2,135000,7,190,3,1,77.9089976442515,1,c3,0,d,6.99202544927214,832576.186571082
2,19.3234625127531,a1,b27,b2162,3.370833333,q1,23371,4,123,4,0,51.6284536103333,1,c0,0,a,1.53976123494236,273393.87842399
1,23.5300769028817,a1,b7,b7,3,q2,70500,5,190,10,2,52.9157332566897,1,c1,0,d,6.07869929306714,953129.21419684
2,26.3052646195319,a1,b0,b0,0,q1,10000,7,188,0,0,59.2938695040295,1,c3,0,j,5.50468977849236,539584.720622201
1,10.7630308655539,a3,b42,b42,2,q1,21000,3,107,3,0,43.8170582119494,1,c0,0,b,5.44072438206509,287944.463398335
1,23.5300769028817,a1,b0,b0,11,q1,25000,7,115,22,0,64.3303674038926,1,c4,0,c,3.12441073190877,324537.010240665
1,3.61439547602665,a3,b0,b0,12.45118056,q1,25650,3,125,2,0,38.5198992060866,1,c1,0,f,2.71745084533862,717610.972586561
2,19.3234625127531,a1,b0,b0,16,q1,51000,6,211,29,3,52.9157332566897,1,c1,0,f,1.60678609703567,865284.514292094
2,24.9205711817533,a1,b0,b0,41.54898148,q1,1,2,110,1,0,59.2938695040295,1,c4,0,e,6.22698328197987,462846.908781694
2,24.9205711817533,a1,b14,b14,20,q1,29000,6,181,7,1,61.8191669390275,1,c3,1,j,4.18441628049442,604456.884449278
1,27.6842218819402,a3,b0,b0,32.33153935,q1,10,2,150,14,0,56.753995630812,1,c3,1,j,7.55657419971098,797983.952751467
2,29.0575203695418,a1,b3,b3,99,q2,50700,6,235,7,0,87.5609496695638,1,c3,1,j,1.73169307486242,1596175.77118612
2,20.7315254450123,a1,b8,b0,10,q1,23000,7,209.44,6,2,60.5583096525839,1,c8,0,h,6.20290640711728,708218.809873879
2,13.6352610861514,a2,b1162,b1162,36.29166667,q1,55740,6,140,6,0,45.1297963611778,1,c4,0,c,5.29501839988581,443485.210068914
1,17.9096121809599,a1,b61,b61,15,q2,37000,4,245,16,1,51.6284536103333,1,c1,0,e,5.65272241226466,2051494.81971324
2,16.4901115455292,a1,b0,b0,0,q2,82000,6,239,37,2,45.1297963611778,1,c4,0,f,1.87785549559542,1292321.55507349
2,15.0651993779242,a1,b0,b0,14,q1,89500,6,249,7,1,52.9157332566897,1,c1,0,e,3.11227829460816,932442.017900073
2,31.7874914314649,a1,b0,b0,33,q2,80000,8,185,8,0,73.0148644148498,1,c8,0,h,5.29077299187831,718511.283398359
1,41.1778999978294,a1,b0,b0,3,q1,20000,5,175,18,0,75.4678789931438,1,c0,1,b,5.44242158492123,812628.417906103
2,22.1337352817993,a1,b0,b0,0,q1,1,4,181,22,1,49.0416735308324,1,c3,0,j,0.59246803966732,661899.901458204
2,16.4901115455292,a1,b73,b297,37,q2,50000,5,280,38,0,58.0257856992892,1,c1,0,e,7.32607209601633,1400931.38402667
2,45.1297963611778,a1,b0,b0,0,q2,7500,4,140,14,5,89.9472804140842,1,c4,0,e,1.98586825922836,723802.079819397
2,15.0651993779242,a1,b82,b82,27,q1,98200,7,249,38,0,54.1990368310519,1,c4,0,e,3.67997737843001,993461.826462583
2,12.2008971948739,a3,b756,b19,13,q1,48006,5,140,11,2,39.851300984057,1,c4,0,c,5.3929217275353,394410.758924803
1,7.88327128357425,a1,b0,b0,0,q1,32800,7,86,15,4,76.6899040168582,1,c4,0,e,7.61320882233487,372333.150490084
2,20.7315254450123,a1,b8,b8,16,q2,80000,7,245,21,1,65.5808236534227,1,c4,1,k,1.44615221037946,1296290.89041474
1,19.3234625127531,a1,b0,b0,35,q1,1,5,141,25,5,63.0765004056888,1,c3,0,d,3.55738371251028,574740.585532335
2,19.3234625127531,a1,b0,b0,24,q1,15000,4,175,25,1,51.6284536103333,1,c1,0,b,4.82382953626756,937487.94452584
1,,a1,b0,b0,5,q1,42574,7,174,12,12,43.8170582119494,1,c0,0,b,6.77794579702533,668036.130554338
1,34.4959241463777,a2,b0,b0,40.98611111,q1,10000,3,225,4,1,69.312261840456,1,c1,0,f,2.24876223397201,1271778.30159144
2,34.4959241463777,a1,b0,b0,25,q1,15000,4,249,18,0,63.0765004056888,1,c3,0,j,5.48377295944634,963572.20672186
2,16.4901115455292,a1,b0,b0,0,q1,15000,5,286,36,2,49.0416735308324,1,c7,0,i,2.2221231837408,1136011.25456273
2,23.5300769028817,a3,b0,b0,2,q1,36000,5,169,33,3,52.9157332566897,1,c1,0,c,5.84095118780215,496130.991880532
2,46.4380894576392,a1,b0,b0,46,q2,81000,5,204,16,0,74.2428802705391,1,c4,0,e,2.46583315275821,1166838.11374621
1,22.1337352817993,a1,b0,b0,33,q1,30000,7,140,9,0,70.5496016560626,1,c1,0,c,1.94414077446087,274264.853079305
2,16.4901115455292,a1,b0,b0,10,q1,0,4,123,0,0,52.9157332566897,1,c1,0,a,5.27200634224563,370590.898452718
1,5.02065789022061,a3,b0,b0,47,q1,25000,8,141,12,1,70.5496016560626,1,c1,0,d,6.49370330970839,411244.891917589
1,3.61439547602665,a1,b4,b4,28,q1,36000,3,175,2,0,50.337125292176,1,c0,0,b,6.52143945799894,1039580.738667
2,13.6352610861514,a1,b42,b42,7,q1,1,2,150,2,0,45.1297963611778,1,c3,1,j,1.45619027185704,951617.51426407
2,26.3052646195319,a1,b0,b0,3,q1,13000,4,249,2,1,66.8279233004922,1,c4,0,e,3.62079257382878,1753886.71768958
2,46.4380894576392,a1,b0,b0,2,q1,0,7,105,14,14,74.2428802705391,1,c4,0,e,1.40298865016751,266755.111403398
1,3.61439547602665,a3,b0,b0,45,q1,58586,5,116,5,2,42.4997888846442,1,c1,0,c,5.73254966942136,280792.657109971
2,29.0575203695418,a1,b0,b0,13,q1,9600,7,140,9,0,101.731912280157,1,c4,0,c,5.90377316060719,360991.824652986
1,10.7630308655539,a1,b0,b0,42,q2,1,7,177,10,1,42.4997888846442,1,c4,0,k,2.96180720934943,636716.092080931
1,22.1337352817993,a3,b0,b0,58,q1,5500,5,117,5,2,76.6899040168582,1,c1,0,d,4.84791244115378,477817.219549539
2,19.3234625127531,a1,b0,b0,11,q1,10000,5,249,19,4,65.5808236534227,1,c1,0,e,2.33168943952886,1109995.99372104
1,9.32308306580765,a1,b0,b0,37,q2,16000,6,140,9,0,49.0416735308324,1,c4,0,e,1.21898471624663,755218.550022816
1,24.9205711817533,a3,b0,b0,10,q1,52000,5,224,31,1,81.5490970333725,1,c4,0,f,5.95046438132248,937951.812115406
1,13.6352610861514,a3,b86,b86,11,q1,27000,4,170,40,0,69.312261840456,1,c4,0,e,6.64209296249738,776499.098544529
2,10.7630308655539,a2,b1034,b1034,56.61069444,q1,10,2,181,2,0,38.5198992060866,1,c3,1,j,3.90805117096721,922801.940211669
2,17.9096121809599,a3,b1,b1,23,q1,15500,4,140,4,0,49.0416735308324,1,c1,0,c,6.85007770003614,423946.103437776
2,38.5198992060866,a1,b0,b384,107,q1,28000,6,140,17,1,66.8279233004922,1,c1,0,e,4.92790637814523,710402.580883451
2,37.1836001332977,a1,b0,b0,3,q1,0,7,170,11,0,69.312261840456,1,c4,0,e,3.77882421478959,630865.856171016
2,16.4901115455292,a1,b0,b0,11,q1,17545,4,123,14,0,83.9619011469807,1,c0,0,a,4.78439635197328,422122.176199977
2,27.6842218819402,a1,b0,b0,7,q1,40000,4,306,20,2,55.4784348152481,1,c4,0,k,4.52331658610732,2284900.25626719
1,19.3234625127531,a2,b0,b0,2,q2,1,7,306,20,0,51.6284536103333,1,c4,1,k,6.28682136066482,1710316.8785218
2,24.9205711817533,a1,b0,b0,24.27104167,q1,15655,3,123,26,0,52.9157332566897,1,c0,0,b,7.41219583775587,434928.409358282
2,42.4997888846442,a1,b0,b0,30,q2,15000,6,173,22,0,86.3639075661322,1,c3,0,j,5.8120375025324,1153109.09156514
2,16.4901115455292,a1,b0,b0,40,q1,20000,6,271,22,1,63.0765004056888,1,c4,0,f,1.96462655783504,842225.403656928
2,16.4901115455292,a1,b0,b0,0,q2,88304,5,197,22,4,49.0416735308324,1,c0,0,a,5.64815909479353,854436.49038869
2,19.3234625127531,a1,b0,b0,0,q2,1,1,249,5,0,49.0416735308324,1,c1,1,k,2.79995346985481,1517364.54640144
2,26.3052646195319,a1,b2047,b2047,7,q2,10,4,248.8,14,2,59.2938695040295,1,c10,1,l,0.864372576856255,2189226.81774802
2,35.842307596661,a1,b0,b0,53,q1,10000,3,150,4,1,71.7837868183371,1,c1,0,j,4.31685505344759,661837.223496401
1,6.44714919221317,a1,b0,b0,55,q1,6100,3,224,17,0,68.071718974069,1,c4,0,f,0.826674010786119,1251023.52550888
1,13.6352610861514,a3,b0,b0,24,q1,15000,3,224,26,0,59.2938695040295,1,c4,0,f,0.741662799734827,1245727.36971007
2,29.0575203695418,a1,b0,b0,10,q1,44000,6,181,7,1,63.0765004056888,1,c3,0,j,5.37492142395488,608966.334023837
2,45.1297963611778,a1,b0,b0,0,q2,110000,8,231,24,1,71.7837868183371,1,c3,0,d,7.43396079056148,711616.638574868
2,27.6842218819402,a3,b79,b79,32,q1,78000,6,209,17,3,70.5496016560626,1,c1,0,h,1.55839583223438,798123.923957099
2,24.9205711817533,a1,b0,b0,27,q1,0,6,209.44,19,0,55.4784348152481,1,c8,0,h,5.97767631494074,972449.33300201
2,39.851300984057,a1,b229,b229,4,q1,80000,6,174,5,1,63.0765004056888,1,c0,0,a,2.67056821962795,558656.35697302
2,33.1443515440171,a1,b215,b215,14,q1,35000,6,140,7,1,87.5609496695638,1,c1,0,c,7.09170992566144,386031.619897515
2,13.6352610861514,a1,b0,b0,9,q1,0,7,197,10,0,56.753995630812,1,c0,0,a,1.50932835579966,601768.311101267
2,54.1990368310519,a1,b0,b0,4,q1,50000,6,249,22,1,82.7568668429828,1,c1,0,e,3.48678117900459,1006972.02273532
1,19.3234625127531,a3,b0,b0,46,q2,5000,4,340,22,0,52.9157332566897,1,c10,1,l,1.35733945829957,3652685.24985667
2,24.9205711817533,a1,b469,b469,18,q1,26420,4,181,12,1,88.7553963027039,1,c3,0,j,1.0174979464905,678619.549732535
2,26.3052646195319,a3,b0,b0,24,q1,48239,7,510,48,4,77.9089976442515,1,c10,0,l,2.57214589813919,1234795.61109698
2,22.1337352817993,a1,b0,b0,0,q1,13800,5,245,25,6,51.6284536103333,1,c4,0,e,3.31070471726663,1669630.42178681
2,31.7874914314649,a1,b0,b0,15,q1,10000,3,181,16,0,73.0148644148498,1,c3,0,j,5.37330611787596,783388.520985209
1,26.3052646195319,a1,b0,b0,3,q1,2,3,105,29,2,64.3303674038926,1,c4,0,e,5.76277025172365,332755.33261205
2,43.8170582119494,a1,b37,b37,91,q1,5000,4,224,10,0,95.8693638711298,1,c4,0,f,2.43261248549802,1444790.26271677
2,19.3234625127531,a1,b0,b0,54,q1,42300,6,179,7,0,52.9157332566897,1,c4,0,c,5.16949476390672,395393.212343063
2,13.6352610861514,a1,b0,b0,26,q1,50000,5,140,17,0,45.1297963611778,1,c1,0,c,4.49614357719766,428468.954521169
1,10.7630308655539,a1,b17,b17,24,q1,39000,6,140,14,0,56.753995630812,1,c3,0,d,2.16678460940869,492364.521765936
1,12.2008971948739,a4,b0,b0,57.40259259,q1,1,4,175,10,0,47.7420213356935,1,c0,0,a,0.636234871410142,961254.096570601
2,7.88327128357425,a1,b0,b0,29,q1,44000,7,218,21,2,50.337125292176,1,c1,0,k,3.06091452358723,940236.096498192
2,9.32308306580765,a1,b0,b0,34,q1,10000,3,224,11,2,42.4997888846442,1,c4,0,f,2.36282123863218,1312575.58714242
2,19.3234625127531,a1,b0,b0,32.56921296,q1,28772,3,181,0,0,58.0257856992892,1,c3,0,j,4.85069437076003,955133.192649804
1,2.24931562809585,a3,b0,b72,29.2512037,q1,2,2,123,0,0,51.6284536103333,1,c0,0,b,6.33787661152599,509267.650359865
2,19.3234625127531,a1,b0,b0,6,q1,10,7,140,26,0,50.337125292176,1,c4,0,c,2.79459656782691,365427.144701388
1,13.6352610861514,a1,b86,b86,52,q1,65000,7,123,12,0,51.6284536103333,1,c0,0,a,2.93828397461803,277116.441677656
2,24.9205711817533,a1,b0,b0,24,q1,78000,8,140,32,4,58.0257856992892,1,c3,0,d,1.08793314645509,377712.158112674
1,9.32308306580765,a1,b13,b13,24,q1,15000,3,123,3,2,43.8170582119494,1,c0,0,b,5.52689547866635,362808.282735586
2,16.4901115455292,a1,b15,b15,49,q1,20000,5,449,4,1,49.0416735308324,1,c4,1,k,1.86067241077446,2673154.00775069
1,2.24931562809585,a1,b988,b988,35,q1,86500,8,140,9,1,37.1836001332977,1,c4,0,c,1.39191344459662,265164.081124489
1,9.32308306580765,a5,b0,b0,6,q1,1,7,107,9,0,54.1990368310519,1,c0,0,a,4.63022904736868,256248.121801347
1,0,a1,b0,b0,34.2915625,q1,5,2,123,0,0,38.5198992060866,1,c0,0,a,5.3833616752119,441404.168274007
2,15.0651993779242,a1,b13,b13,34,q1,57300,5,224,15,0,43.8170582119494,1,c1,0,f,6.65429551516723,918397.332434963
2,30.4252462333566,a1,b0,b0,54,q1,18000,3,181,4,0,56.753995630812,1,c3,0,j,4.76154527014751,945993.139530083
2,27.6842218819402,a3,b0,b0,19,q1,13991,4,224,25,0,65.5808236534227,1,c1,0,f,6.87404963376156,1155243.25847282
2,30.4252462333566,a1,b79,b79,7.375,q1,59000,7,107,15,1,82.7568668429828,1,c0,0,a,1.79308118583757,233703.111476127
2,41.1778999978294,a1,b0,b0,99,q2,1,5,249,12,0,82.7568668429828,1,c10,0,l,2.66915175164118,2123149.87796168
2,31.7874914314649,a1,b0,b0,0,q1,0,6,224,17,0,76.6899040168582,1,c4,0,f,4.27839861169299,944706.687163707
1,5.02065789022061,a3,b0,b0,29,q2,9800,7,177,9,0,38.5198992060866,1,c4,0,k,1.85265877564275,636500.422070445
1,22.1337352817993,a1,b0,b0,28,q1,15700,4,107,6,3,52.9157332566897,1,c0,0,a,1.33981125365853,369562.110514243
2,41.1778999978294,a1,b0,b0,110,q1,1,6,114,11,1,75.4678789931438,1,c1,0,d,0.999489812589944,496683.931642456
1,20.7315254450123,a1,b0,b0,44,q1,25000,4,110,7,0,51.6284536103333,1,c4,0,f,0.258934148867248,617410.8798083
2,19.3234625127531,a4,b0,b0,8,q1,57187,8,179.52,20,0,80.338554502001,1,c4,0,c,5.44433770494802,303530.985369548
2,42.4997888846442,a1,b0,b0,51,q1,32000,3,125,9,0,69.312261840456,1,c1,0,f,2.85504509985068,748335.786496903
1,15.0651993779242,a1,b0,b0,22,q1,100,4,184,7,3,46.4380894576392,1,c4,0,k,6.90555800795941,872537.226582584
2,20.7315254450123,a1,b889,b249,81,q1,0,5,180,3,0,64.3303674038926,1,c1,0,c,4.71715165159884,471486.611924977
2,6.44714919221317,a1,b0,b0,30,q1,25000,6,170,7,0,50.337125292176,1,c4,0,e,0.622189585746848,583928.978029966
2,30.4252462333566,a1,b0,b0,27,q1,23000,3,123,3,1,81.5490970333725,1,c0,0,a,3.34786399987652,394355.798394624
1,17.9096121809599,a1,b0,b0,26.1875,q2,25916,4,170,24,1,54.1990368310519,1,c1,0,e,5.87682423224216,782507.145312531
2,27.6842218819402,a1,b0,b0,0,q1,60000,6,140,14,3,60.5583096525839,1,c1,0,c,6.38242559529633,275510.200911049
2,16.4901115455292,a1,b58,b58,16,q1,5,2,181,1,0,54.1990368310519,1,c3,0,j,4.30031626683473,977641.541286766
1,9.32308306580765,a1,b0,b0,55,q1,29000,6,170,8,0,71.7837868183371,1,c4,0,e,3.13811088576251,665089.719000648
1,22.1337352817993,a1,b0,b0,0,q1,0,5,184,5,0,61.8191669390275,1,c4,0,k,6.32409373418751,874361.175916439
2,19.3234625127531,a1,b0,b0,92,q1,15000,7,170,7,0,50.337125292176,1,c4,0,e,7.02381407917664,578876.275858776
2,15.0651993779242,a3,b0,b0,7,q1,14000,7,170,9,1,51.6284536103333,1,c1,0,e,0.851915732749222,519139.846765064
1,17.9096121809599,a1,b0,b0,27,q1,0,3,105,1,1,60.5583096525839,1,c4,0,e,4.13743184016873,485559.156822484
2,13.6352610861514,a1,b0,b0,37.31616898,q1,5,4,140,12,0,87.5609496695638,1,c4,0,c,7.17858549832689,432517.868014988
1,19.3234625127531,a2,b0,b0,21.98611111,q1,27600,6,170,23,5,68.071718974069,1,c1,0,e,1.87310911517881,544697.421481961
1,27.6842218819402,a1,b79,b79,1.5125,q2,200000,6,197,7,5,58.0257856992892,1,c0,0,a,2.79171735487256,842386.599086308
2,56.753995630812,a1,b0,b0,40,q1,26000,6,140,7,0,86.3639075661322,1,c4,0,c,5.93984082460967,392150.673556546
1,9.32308306580765,a1,b0,b0,55,q1,8000,5,170,7,1,47.7420213356935,1,c4,0,e,1.37500963074224,641878.82987791
2,64.3303674038926,a3,b0,b0,31,q1,13500,6,86,7,6,92.3234890436144,1,c4,0,e,2.44964063026441,347222.067365653
1,13.6352610861514,a1,b0,b0,0,q1,0,6,211,30,0,73.0148644148498,1,c4,0,f,7.01693030019174,906205.023528945
2,35.842307596661,a1,b0,b0,5,q2,19000,3,173,30,0,64.3303674038926,1,c3,0,j,7.04685163174599,1325042.60915472
2,24.9205711817533,a1,b0,b0,2,q1,20000,5,309,5,1,73.0148644148498,1,c1,1,j,1.08805460285128,2021618.97879318
2,31.7874914314649,a1,b0,b0,52,q1,20000,6,209,13,2,73.0148644148498,1,c8,0,h,1.52111647076838,709146.7165326
1,27.6842218819402,a1,b0,b0,20,q1,25600,5,174,32,9,82.7568668429828,1,c1,0,a,5.41165732573274,830544.408425869
2,15.0651993779242,a1,b0,b0,2,q1,66000,6,249,10,4,54.1990368310519,1,c4,0,e,5.2540299310389,1078021.49059447
1,13.6352610861514,a2,b0,b0,42.15059028,q1,5,3,224,12,0,43.8170582119494,1,c4,0,f,1.00535681710308,1382751.16230375
2,26.3052646195319,a1,b0,b0,0,q1,52500,6,140,18,0,59.2938695040295,1,c4,0,c,3.26642430880126,331961.981835085
1,12.2008971948739,a1,b7,b7,6.599305556,q1,42000,6,181,18,0,47.7420213356935,1,c3,0,j,6.0693922602355,608966.334023837
2,50.337125292176,a1,b0,b0,18,q1,18000,6,140,6,1,80.338554502001,1,c4,0,c,6.22842422064516,349961.191373158
2,38.5198992060866,a1,b0,b0,36,q1,10200,5,175,2,0,79.1252010865025,1,c0,0,a,3.6544014974645,1043203.25615295
2,16.4901115455292,a1,b0,b0,37,q1,19000,4,306,49,1,45.1297963611778,1,c1,0,k,6.53152744066611,2528767.46315514
2,20.7315254450123,a3,b0,b0,9,q2,15000,3,177,3,2,54.1990368310519,1,c1,0,f,2.64646096436891,1330872.95932435
2,46.4380894576392,a3,b0,b0,0,q1,10000,3,249,15,2,81.5490970333725,1,c1,0,e,0.974848881225145,1768892.79350888
1,19.3234625127531,a1,b34,b34,10,q1,27400,6,249,6,1,71.7837868183371,1,c4,0,e,0.565808309348712,1019909.38718047
1,24.9205711817533,a1,b0,b0,8,q2,56190,7,140,20,2,76.6899040168582,1,c4,0,e,5.74204813828236,513355.670668616
2,23.5300769028817,a1,b0,b0,18.40253472,q2,5,2,217.54,6,0,52.9157332566897,1,c4,0,k,5.12269670811016,2492704.19884663
1,22.1337352817993,a3,b951,b951,43,q1,70000,5,170,8,0,82.7568668429828,1,c1,0,e,7.3820046166124,746714.910154828
2,27.6842218819402,a1,b0,b0,24,q1,19140,6,209,24,1,60.5583096525839,1,c8,0,h,6.24024393495423,881594.819455665
1,3.61439547602665,a1,b0,b0,53.27361111,q1,4499,4,123,0,0,46.4380894576392,1,c0,0,b,5.12170179771901,449864.991020608
2,10.7630308655539,a1,b69,b69,36,q1,15000,5,180,14,0,63.0765004056888,1,c4,0,c,4.96142048426999,466931.612200915
2,26.3052646195319,a1,b0,b0,99,q1,21622,6,170,18,0,58.0257856992892,1,c1,0,e,5.76709045368348,728570.25175249
2,39.851300984057,a1,b37,b37,38,q1,19000,5,123,14,0,86.3639075661322,1,c0,0,a,3.028286276049,327353.33002101
2,7.88327128357425,a1,b0,b0,42,q2,46000,6,140,7,0,51.6284536103333,1,c4,0,e,2.7498826652198,581575.996459676
1,17.9096121809599,a1,b0,b0,2,q1,69000,10,238,25,1,63.0765004056888,1,c8,0,h,4.50722918386382,692979.234200729
2,15.0651993779242,a1,b0,b0,35,q1,10000,4,140,18,0,46.4380894576392,1,c4,0,c,4.25435845670418,425013.024490059
1,9.32308306580765,a1,b0,b0,0,q1,115870,8,140,29,0,47.7420213356935,1,c4,0,c,4.58955275584709,257885.282558809
2,42.4997888846442,a1,b0,b0,19,q2,56700,6,245,25,4,101.731912280157,1,c4,0,f,3.91347031983495,1161667.58434794
2,54.1990368310519,a1,b0,b0,3,q1,0,5,140,5,0,80.338554502001,1,c4,0,c,4.43034905408321,487009.837692359
2,9.32308306580765,a1,b0,b0,5.436111111,q1,40500,4,123,13,0,39.851300984057,1,c0,0,a,1.93036574607857,344846.337206618
1,16.4901115455292,a1,b0,b0,0,q2,10000,6,122,10,0,54.1990368310519,1,c4,0,e,3.60251249159285,546512.803680762
1,15.0651993779242,a1,b0,b0,7.542361111,q1,1,2,306,14,2,49.0416735308324,1,c4,0,k,5.56486095024606,2637037.69967051
1,19.3234625127531,a3,b0,b0,0,q2,74000,8,245,24,0,60.5583096525839,1,c4,1,k,6.11624857400757,1240940.87354569
2,17.9096121809599,a1,b0,b0,34,q1,20000,6,107,13,5,56.753995630812,1,c0,0,a,2.88772496653479,270842.615566217
1,13.6352610861514,a3,b83,b83,10,q1,1,4,224,14,0,49.0416735308324,1,c4,0,f,4.90783907115357,1365003.10197008
2,22.1337352817993,a1,b34,b34,63,q1,55000,7,211,17,0,68.071718974069,1,c4,0,f,1.28540350633474,850089.879687721
2,20.7315254450123,a1,b0,b0,55,q1,20000,4,306,6,1,50.337125292176,1,c1,0,k,6.726254836994,2036910.5268693
